PC1,PC2,type
-2.7130527426901656,-0.18448864004143317,0
-2.727634830469183,-0.22125237037831258,0
-0.6427832113839159,1.4277610944943895,0
-1.7045532123165419,0.6996095846515704,0
-2.245986490741418,0.8523431807808397,0
-2.2010154307049037,1.978240435412978,0
-1.4740738278529126,1.9665060851080005,0
-2.4887831471638373,0.5755767850013443,0
-1.838084429037414,0.34690383977230876,0
-2.0521650145724037,1.4660523485667798,0
-2.0278467409189815,1.9346264716928097,0
-2.617648120061542,0.5719332043860129,0
-2.848178322456163,0.2312291176639662,0
-3.063529220928855,-0.35628846341555276,0
-3.063529220928855,-0.35628846341555276,0
-2.623523767690227,0.2999352858749191,0
-3.3402144610917572,-0.49452802032715787,0
-1.6440072467479516,1.295949855963276,0
-4.075194289405377,0.5122508320876703,0
-2.673174062145067,0.45588067882725625,0
-1.9234872002054946,0.7354732452829695,0
-1.939516422766312,0.6784542060971995,0
-2.663194083900957,1.2542104918247097,0
-1.6825278620773738,2.3681653895727357,0
-2.5691456518606794,1.3847247022324929,0
-2.5691456518606794,1.3847247022324929,0
-3.541124001108019,-0.14906771956588674,0
-2.4979985473992325,0.005956067413791233,0
-2.5244181152413603,2.114107618677358,0
-2.33506724645743,-0.18123901957455701,0
-5.48309407617191,6.016040094954611,0
-1.5238912128961013,1.1837464505148585,0
-5.933283265978152,4.572853775586511,0
-1.5128290114007035,0.08141521623767052,0
-2.3021296967298053,-0.03709135329618651,0
-3.825536361601978,3.472514708262063,0
-2.456153104011419,0.44135316277447234,0
-2.0868423900511224,2.9398768879208617,0
-2.893924657499822,0.46840518469773923,0
-0.5346741781790133,0.9960193408084836,0
-3.825536361601978,3.472514708262063,0
-3.9083090018698985,3.5610273548382496,0
-2.456153104011419,0.44135316277447234,0
-2.2800023108699987,-1.5843747062396203,0
-2.1392435817239437,-2.6786393917027036,0
-3.586906562461845,-0.10645456878726628,0
-2.3927076151964006,0.5153563962175727,0
-3.8323578847063384,0.44024732463264915,0
-2.4925861883484446,1.0415395412880455,0
-2.774350311210593,0.8170289646157468,0
-2.459259155733006,0.15012077177234592,0
-2.4925861883484446,1.0415395412880455,0
-2.084800882359654,0.8737981826684225,0
-2.058719335602378,0.1838352694100729,0
-2.084800882359654,0.8737981826684225,0
-5.557937992615731,6.083179532808785,0
-2.620248397179315,0.8114050833297497,0
-1.7177018503513828,1.580591578070167,0
-1.5288417862653962,2.3468730028834663,0
-3.1434679109279675,1.4044751749549207,0
-2.239761228874367,0.9886472226170424,0
-2.092586395429637,1.012771435867754,0
-1.97413815191535,1.9242241828936184,0
-3.1434679109279675,1.4044751749549207,0
-1.9796069139614374,1.1645191632510896,0
-2.65377601032421,0.854062424595172,0
-2.7002836818467997,0.5097697127950125,0
-2.9276347075621074,0.6228508585744938,0
-2.1479690760735055,0.565023199771826,0
-4.0326238104461405,1.81405627338932,0
-2.9276347075621074,0.6228508585744938,0
-3.3783189689219797,0.43956274621898794,0
-3.173289593254983,0.6151435720800829,0
-1.541659981566881,0.3943294469588373,0
-2.7917096774542176,2.2428511060885685,0
-5.252124679173004,0.07148874113490117,0
-5.228548207055719,0.038896802609373726,0
-3.823369817284619,0.3398568761168386,0
-2.1568707674465757,-0.394273145540325,0
-1.6655738590961884,2.122906231984182,0
-1.919954640973438,-2.3989092498077373,0
-1.919954640973438,-2.3989092498077373,0
-2.2921028620665185,-0.6110034705804896,0
-3.6729721444945036,0.6485027985685441,0
-3.2004363439607575,1.351949194240298,0
-3.261351874426169,1.292029224720791,0
-2.113641301265851,0.7855583907187933,0
-1.774618701604788,0.6428229967106169,0
-1.6938561494039825,0.6583213090371498,0
-3.2004363439607575,1.351949194240298,0
-3.261351874426169,1.292029224720791,0
-2.1249773474657037,-3.4125112962016226,0
-2.221502266138843,-0.42412272472472323,0
-2.1249773474657037,-3.4125112962016226,0
-1.2440616577180965,2.0950555458181266,0
-2.1464756272900805,-0.739285222099014,0
-3.296341003393011,2.6861164456147493,0
-2.4479186455332824,-0.29841347102770066,0
-2.3823740837569054,0.7158855771081769,0
-1.9228791934356246,0.07764608613099155,0
-7.4003137857333465,10.01785924009675,0
-1.989142919336652,0.041070310238720875,0
-1.989142919336652,0.041070310238720875,0
-0.8025466754638569,0.8580740384393304,0
-0.8239641357089466,0.8485918085169861,0
-0.8025466754638569,0.8580740384393304,0
-0.8239641357089466,0.8485918085169861,0
-2.955201470551752,0.11920200689859839,0
-2.1865102983323648,0.33170279847767214,0
-3.68383993738825,0.6323400453855814,0
-3.883533120429895,1.1964359813379073,0
-2.527006636547072,0.12304353770784476,0
-0.5796014593514149,1.3526824872251118,0
-0.5681034287397286,1.2891296677544082,0
-1.8869363054787467,1.4032592763850658,0
-1.8921570640723238,-0.05636500918512266,0
-2.165954146869731,0.06129488796136395,0
-2.8446360185567188,-0.4055367283320547,0
-6.326648149135832,4.868549103195763,0
-3.252455011382169,0.3279515654655369,0
-2.4906492985910735,0.7605156208179935,0
-2.4906492985910735,0.7605156208179935,0
-2.576937160259877,-0.6343566991665663,0
-1.9022631392963445,0.14367788671473064,0
-2.5855945997511816,0.31330370319729123,0
-1.9022631392963445,0.14367788671473064,0
-2.751214719999248,0.41525614097360536,0
-3.4466980318020752,0.09528941774713007,0
-2.5727788277775874,0.9886870876781084,0
-2.5727788277775874,0.9886870876781084,0
-3.7737675995853603,4.171301362321484,0
-2.791345574323429,0.4239586833053991,0
-2.4866910102173176,0.3981359313867545,0
-2.5602120562752693,0.3999986113862464,0
-1.0779910808560764,1.6581220893959558,0
-1.392743031195321,1.0377645135169526,0
-3.023034865077887,0.5943660039842318,0
-1.0637729891760113,1.1370555087027352,0
-0.9846560463122805,1.1020168300348994,0
-1.1492058911908527,1.4950804754164495,0
-1.837547797041282,0.0677268976842309,0
-1.726649770188787,0.9364085201007171,0
-2.4344892716255764,0.39696844813156745,0
-2.4344892716255764,0.39696844813156745,0
-1.1898545502972362,1.063978500654498,0
-2.3119655643267896,0.3290331043838963,0
-2.6945160518292735,2.5723125895695618,0
-3.206219212416011,-2.2645502686772767,0
-3.692372272429625,-1.0124763189374244,0
-2.4320678019620803,1.1703255488293185,0
-0.9958762598970695,2.6791696541613472,0
-2.511908955019596,0.20852314974290853,0
-1.7799886256349216,0.5682809230818134,0
-1.8872365088604697,0.6084650362471228,0
-2.848655714795711,3.004506767293293,0
-2.848655714795711,3.004506767293293,0
-1.1066194391684054,0.8539090490309037,0
-1.6342425530747549,1.2710346546161415,0
-2.8271739492472876,1.7893598032248448,0
-3.114505839640081,0.31573315641644395,0
-2.7196594481071634,0.7935036879818376,0
-2.7451255528830516,2.0947650721136046,0
-1.4369682353517395,0.24587791652372934,0
-3.2957606706311453,1.052778281969113,0
-0.8729865096417522,1.0042774688041158,0
-2.761361120960374,0.6013290985333952,0
-2.779677222251637,0.9244019839966313,0
-2.270028804765555,0.10813212383120219,0
-1.0565007955795187,1.081071846748742,0
-1.3858976474313545,0.8114454893872396,0
-1.78940748684661,0.8868364480549575,0
-2.9971132967581093,-0.40995744002014617,0
-3.0379579355528783,1.1612091180692725,0
-2.516215788829847,1.0049305902377952,0
-1.5342680564887234,0.16738103792032888,0
-5.488223516664951,5.347968039047999,0
-3.8514876024410465,1.4018252201867176,0
-1.5342680564887234,0.16738103792032888,0
-2.3662421093719,-0.2700416648776039,0
-1.6072568127439226,-2.373135429571322,0
-2.135558070419242,0.04497980658283729,0
-2.175553141967364,1.278588915614467,0
-2.3662421093719,-0.2700416648776039,0
-3.575767759895546,1.0112635897700892,0
-2.8715027021481423,0.6349262554250896,0
-2.8715027021481423,0.6349262554250896,0
-2.8911416827614826,0.5732448088097839,0
-2.8715027021481423,0.6349262554250896,0
-3.575767759895546,1.0112635897700892,0
-4.74592567961335,3.9939606639435223,0
-3.008676089861104,2.468636516981192,0
-1.322079475262252,0.6985099335053482,0
-3.0625454799212015,3.8895237056847445,0
-3.0625454799212015,3.8895237056847445,0
-4.349157410493046,0.7245478809338624,0
-2.493562141162679,0.30067856232489004,0
-1.8747211166667874,0.7247339081441562,0
-2.4437552721662286,-0.008916446969209013,0
-4.349157410493046,0.7245478809338624,0
-2.363324600400782,1.936504620846262,0
-3.0467272242584396,0.1699325543471305,0
-2.449538380671689,1.914805792618794,0
-2.4100401972763943,1.1908882323135646,0
-3.0467272242584396,0.1699325543471305,0
-1.4315898777422436,1.0779607060412775,0
-2.35973018671729,1.57560490194335,0
-2.967633960440628,0.29260195047347826,0
-6.966063737838333,7.201996714498145,0
-2.6457269972650024,1.9317527760599789,0
-1.8056345430663874,0.679014003260412,0
-3.330574696919737,0.508373435732383,0
-2.6606060868015105,-0.04442710138029202,0
-1.7616678043389835,0.7861549980094472,0
-3.571356104833279,2.789926030095068,0
-2.698782823579447,1.7906565586412164,0
-3.706046415316375,1.5392298882974857,0
-2.4474816628479705,0.15179442535542076,0
-3.7378654203346375,0.7330176303303679,0
-3.1547996958482316,2.933524937157018,0
-2.303710839245408,0.3894354106400247,0
-3.1547996958482316,2.933524937157018,0
-1.998219163072161,2.5870424168765878,0
-3.0479387225639747,1.1851129638158922,0
-2.0011581468300665,1.9125488050680617,0
-2.303710839245408,0.3894354106400247,0
-3.7378654203346375,0.7330176303303679,0
-3.1547996958482316,2.933524937157018,0
-2.7798152603042596,1.013287099129852,0
-2.5430321400491644,1.5876570153463772,0
-2.536015900458443,2.6326351650429523,0
-4.835218601033049,4.242760539628791,0
-2.1364853747033066,0.6588855678847628,0
-2.5430321400491644,1.5876570153463772,0
-2.711377961224152,2.2441152365204053,0
-2.711377961224152,2.2441152365204053,0
-2.343416205268635,2.8595118049462074,0
-2.006490991949761,0.4530967678907028,0
-3.1333823138217833,1.0195285867778778,0
-2.207906561956962,4.025304179906925,0
-3.1333823138217833,1.0195285867778778,0
-4.783165904230113,3.9512886679983903,0
-2.813829691880277,1.963332140831714,0
-2.496617485784857,0.14276181549554579,0
-2.5912433585789074,4.082365479378083,0
-2.600734081069742,2.6736958616296476,0
-2.5593455573337485,2.2125441150132685,0
-3.675341781330671,0.5464558105717969,0
-4.06538469554922,0.8442345293394062,0
-3.636970183033783,0.4542951968219229,0
-2.474476416042034,-0.00823349288790827,0
-2.223950746958571,1.4793367759893168,0
-3.7603884232879956,1.2761455589656132,0
-3.9805326277733046,1.1721896836129115,0
-1.8956046630899956,2.0551365825084607,0
-2.4412228786809838,2.3888524372788735,0
-2.3736355390676946,0.7645795851560417,0
-3.7373523052098685,3.368361215763729,0
-3.8322128996566893,3.4226144690212856,0
-1.639458957836928,0.2734959634995051,0
-2.4412228786809838,2.3888524372788735,0
-1.510418528279239,0.6806995953001304,0
-1.8437996150422964,1.7015703808834808,0
-0.8201813367280182,1.3773111893426027,0
-1.6603183789333356,0.19066312962384807,0
-1.9510245628831329,0.009654448569495766,0
-2.002746090869434,2.107652813823326,0
-2.792499311965841,1.5331064940069299,0
-2.9616184064902167,1.4592980284118096,0
-2.792499311965841,1.5331064940069299,0
-2.9616184064902167,1.4592980284118096,0
-2.092394969708753,2.143721167619,0
-3.120819133172475,0.790848931540175,0
-2.1675823502165,2.5642469730680637,0
-1.918374191701625,3.11784543706885,0
-1.918374191701625,3.11784543706885,0
-3.3511794485108037,2.551643979020959,0
-3.420254053087115,1.8075308055838164,0
-2.702921964257961,3.3421275108582313,0
-2.662433655404252,1.8364323693719242,0
-2.6328477858735533,1.4280897827991965,0
-2.6328477858735533,1.4280897827991965,0
-1.1937690174610902,1.1619303438463042,0
-2.517360189653605,0.29088957469206594,0
-3.272106295641443,-0.17904149515224593,0
-4.360263498303068,2.6560698470568322,0
-2.7545959425413695,-0.5411278195398419,0
-1.6037067925673354,0.8077167228962879,0
-2.82946562449992,3.455779962219753,0
-3.748708168098027,3.8318251541134147,0
-3.460671770939879,3.6396392748842126,0
-3.144184445811997,1.392347581350971,0
-3.421452110636293,2.3864157160577335,0
-3.421452110636293,2.3864157160577335,0
-3.4097359480518707,2.9012284569754736,0
-2.731613032010812,0.4427120394640705,0
-4.0385627848376675,-0.8614171872628572,0
-3.851589626828987,3.045749516432502,0
-3.026568198624402,2.1297319135953625,0
-4.270370371029417,1.9541881231379947,0
-4.167660377614274,2.963230560389188,0
-4.262686863252854,1.9562798291274026,0
-3.4567826848855643,1.007514547180729,0
-2.94681470984587,3.552368177987817,0
0.6489124939767473,-1.5386089598294128,0
-3.4562008495745626,-1.3910517559361035,0
-2.5499680531456517,2.6256393326049805,0
-2.9126452176536897,1.7364933670368736,0
-3.2292958621938164,3.3442927132027074,0
-2.6023936896857283,3.4846679141931345,0
-2.6511778266520207,1.6061143681969376,0
-2.726918594923702,1.6138245278275571,0
-2.5328393569168326,2.805667532285513,0
-3.1581340837735086,3.061865516338039,0
-2.9715483554425153,4.187780178259329,0
-3.4769128809563288,1.6713606081571277,0
-2.9715483554425153,4.187780178259329,0
-2.6433153032368275,2.9995765192637363,0
-2.27269604204404,3.2693293568991253,0
-3.143677719713806,0.9781498607137936,0
-2.8303309831237606,0.38311363546259314,0
-2.0238824197436154,1.1500195740752583,0
-2.29042918145482,1.2750815667074114,0
-1.9693338465683625,1.1845149818333205,0
-3.0621300189022493,3.927349600471756,0
-3.424406393746817,2.831088977522682,0
-3.4163430453767463,2.893392851296194,0
-3.143677719713806,0.9781498607137936,0
-3.7405525521352705,2.2197030717383757,0
-2.022388378402381,1.0737327837950863,0
-2.0602414482805345,1.419964446521095,0
-2.742575160820487,4.106748065945225,0
-2.0602414482805345,1.419964446521095,0
-2.0602414482805345,1.419964446521095,0
-2.359432163804075,1.3404060337099772,0
-3.339210496092388,0.857885227016949,0
-2.523409396772204,1.3845180955498777,0
-2.6294146806499574,0.8476398528453833,0
-2.3297320548356835,1.308789909347499,0
-2.3182984891599485,1.7494936475199145,0
-3.2719631882963656,-2.2366579199384993,0
-2.742575160820487,4.106748065945225,0
-1.9812661681420103,1.6655100771838627,0
-1.8313883417846877,2.128409791129804,0
-2.7715839433771805,3.070172818789918,0
-2.350505625856853,1.8279238181738784,0
-0.8580689790185303,1.5760138786896665,0
-2.837190756905025,2.331614622087476,0
-2.837190756905025,2.331614622087476,0
-2.6162567860896644,1.0941914364258996,0
-0.8580689790185303,1.5760138786896665,0
-1.1540350469818288,-0.5790478546542064,0
-2.258026390001439,2.855831809419613,0
-2.9487969568608428,2.4662430386647807,0
-2.808514205758598,0.9480440546154068,0
-2.270024459970384,0.7504797656853743,0
-2.442957178970071,1.2439548543743888,0
-2.5566544250037233,2.6632296137684204,0
-3.27413537143915,2.222121472239244,0
-1.7606206854855366,2.8361003961481908,0
-1.660723640762643,1.6261137954213407,0
-1.8640185755564578,1.6475099267392923,0
-2.599472290602559,1.0051143591421536,0
-2.897257196230737,1.8246020914739436,0
-1.42307340150576,1.768894252363653,0
-2.6777183969532725,3.56037945356901,0
-3.1765282098609022,1.5094806325333696,0
-1.3303764633846706,-0.14706817771864528,0
-3.4875474003696882,2.8531632005499423,0
-2.896625276434759,0.14895274661271976,0
-2.3553557365424336,0.966891157419916,0
-2.7839409781218825,-1.318727885063665,0
-2.742234614719165,-0.30748806101114873,0
-2.6557229708487338,1.5366408037773083,0
-2.742234614719165,-0.30748806101114873,0
-2.7839409781218825,-1.318727885063665,0
-2.2517043189901313,-1.3900767019502973,0
-3.47610794410336,1.2509110349629877,0
-2.536635676784779,1.3877774475746427,0
-3.5087862021795164,3.293810700163129,0
-2.6557229708487338,1.5366408037773083,0
-1.6310454503550336,1.1996037440085663,0
-2.3551750439251204,1.1482666162156505,0
-2.5188965134078622,3.095596592178731,0
-2.211267199264131,2.77710634149403,0
-2.5188965134078622,3.095596592178731,0
-1.5970859719103485,0.4856834263296751,0
-2.4991650618362558,1.9926603583538585,0
-2.211267199264131,2.77710634149403,0
-2.07557607010403,0.3189444420174282,0
-2.32257622854114,3.3174430268677497,0
-2.5421331003938734,2.152945215950707,0
-3.7135233044247853,4.874027555155545,0
-2.580567082942435,0.7765123589286204,0
-3.3922186550372304,-2.218816885607251,0
-3.4200945736921704,1.2828287378014065,0
-1.8568215632787344,3.039648312576852,0
-3.494964269631156,1.1336459123552016,0
-2.7853592211022815,0.8542423644870323,0
-2.222008720129514,2.720075313158789,0
-2.222008720129514,2.720075313158789,0
-5.337878396772541,5.33130355836591,0
-2.724138776894156,0.016069910994452652,0
-2.698522347163907,1.9789587800426727,0
-1.2500421276155402,-0.6340435303842245,0
-3.3648590784367043,1.5755583659709775,0
-3.137739124709536,1.3413994725846965,0
-2.326326682294468,1.8293135393604776,0
-2.698522347163907,1.9789587800426727,0
-2.559133354428467,3.2772570211901373,0
-2.466443495830112,0.8723266259048392,0
-2.991287019331654,1.3946829926723214,0
-2.1196850690596727,1.2949944384842906,0
-0.8206007926679342,2.2921679418292973,0
-2.4172078761056195,2.866329321174489,0
-3.239727131955937,2.4623359980089488,0
-2.4161377832239896,1.3711966116820422,0
-3.0902727642246193,-0.8323277090706094,0
-2.4389996997287793,3.0949838104369785,0
-2.590130186469548,0.5490493475935581,0
-2.164873228516933,3.049019772045658,0
-2.35199003472843,1.125214649964905,0
-2.3183645370992356,3.043942948693856,0
-2.679097227655199,1.2761909335447126,0
-2.6656409501456757,2.3705937396889802,0
-3.2421925160523686,1.655106324474546,0
-2.5187316033522014,1.538874496486662,0
-3.1027655788075346,1.747529106608751,0
-3.2421925160523686,1.655106324474546,0
-3.4346963033350413,1.4376115492225434,0
-1.3057519948308516,3.8016391206372275,0
-2.7039193536632844,1.051444146284655,0
-3.5986271967903107,3.6509210643876737,0
-3.5836281850722003,3.680473319063523,0
-2.7739377261799634,1.2272997371946666,0
-2.73937652502698,1.309816951200692,0
-2.73937652502698,1.309816951200692,0
-2.67231045415376,1.2819475400808162,0
-2.246755993798577,2.753978524401702,0
-2.661779785181313,1.4124098405406067,0
-2.953555752251345,1.4552880908690724,0
-2.71078835330621,-0.41606338256142283,0
-2.744434872929226,-0.41818175221820364,0
-2.9507012170459794,1.2958238710367374,0
-0.5922929346915689,-0.8767712039765063,0
-2.47091400766394,1.358049930257579,0
-2.5776362262811903,1.2368464031154902,0
-0.9449332509851025,0.514420792876593,0
-2.47091400766394,1.358049930257579,0
-2.9507012170459794,1.2958238710367374,0
-2.5776362262811903,1.2368464031154902,0
-1.3800882410120126,2.332039052674792,0
-1.3800882410120126,2.332039052674792,0
-3.121537133595219,1.7963839913221709,0
-3.1956033279251126,1.7228020920878924,0
-2.783309928555565,1.0239126273964523,0
-3.122398190232589,1.65033794376504,0
-3.4754244805306667,3.034339067194997,0
-2.378760552670827,2.064282295902775,0
-1.9782433803363375,2.7838567441367377,0
-1.9138042646167581,2.8390730526775037,0
-2.378760552670827,2.064282295902775,0
-2.6524772032117485,2.8677042270120623,0
-3.005132275455955,1.6593591040673186,0
-3.005132275455955,1.6593591040673186,0
-2.212302904337479,3.870522327414055,0
-4.01595683039427,2.746153398327206,0
-3.9469149455606076,3.9575691018241717,0
-2.2937533439887092,1.1822267198311578,0
-1.0095313545680318,0.7149791846989337,0
-2.655367782290455,1.8834504887295653,0
-2.0448712400346363,1.316650725191919,0
-1.2664107010637526,2.0979244135487223,0
-0.3779678747197202,1.9804701152546937,0
-1.2303488618964948,1.9053853410172008,0
-2.866782295303957,2.478595871294806,0
-1.0095313545680318,0.7149791846989337,0
-1.4410235231421842,0.39624202801484804,0
-1.6131195902738487,2.157719329189687,0
-2.797359758254204,1.6819771702546897,0
-3.0289201412602993,1.1788531187832088,0
-2.553747015393836,2.802832882732075,0
-2.553747015393836,2.802832882732075,0
-2.4314910378395576,-0.18711246951740546,0
-2.8239250858862075,1.9488066705214195,0
-3.0289201412602993,1.1788531187832088,0
-2.797359758254204,1.6819771702546897,0
-4.082580498779245,0.8017858052992797,0
-2.7284333555755063,2.4862073984278816,0
-2.8338570991245433,2.5911255214256,0
-2.7163067291391085,1.9872826588817496,0
-2.4826166442696005,1.6354653269659933,0
-3.0966411948252843,1.1249533633547133,0
-3.1769045926959083,2.1595677446717443,0
-2.6094474501409377,4.697106325126796,0
-0.7486266302498673,2.3930664151208374,0
-3.08080245559874,1.0497563826293392,0
-2.8774064528824277,1.804010495768216,0
-2.045620019351555,2.8210940489535963,0
-3.3473245055341065,2.3878480489904965,0
-2.4747183400049906,-0.14239072357874022,0
-2.554934893205529,1.6152223530502159,0
-2.5831918219170094,1.7348603563664644,0
-2.613428570513503,-1.5562052837803362,0
-3.95147457522707,4.589578232198733,0
-3.95147457522707,4.589578232198733,0
-2.9088049398005236,2.353464867125862,0
-3.9698956689192437,4.615524827823184,0
-2.9088049398005236,2.353464867125862,0
-3.411569041504743,2.479594632990111,0
-3.3574263005969125,2.247690609481488,0
-0.8920391401939862,1.8871487994546423,0
-0.8114197715895219,2.44301725538334,0
-1.1696454878302551,0.9391415377524188,0
-3.411569041504743,2.479594632990111,0
-3.3574263005969125,2.247690609481488,0
-4.506343466866282,3.03938141122219,0
-4.506343466866282,3.03938141122219,0
-4.644787349186864,3.300107212988243,0
-2.0778592341010924,-1.1637494517150029,0
-3.0984867736510764,2.3904030410575103,0
-2.0778592341010924,-1.1637494517150029,0
-1.860172466107951,1.478226460404452,0
-2.5112548520951976,2.1313622400865455,0
-1.6890207683493108,2.34978457871834,0
-2.168196393461529,2.786611947933656,0
-3.1838903240367347,1.324013564796844,0
-1.3155173419582333,1.7789604447320821,0
-1.4402719152840893,1.7124294519172452,0
-1.4589715723203063,1.6272521185096591,0
-2.917516229742658,2.790915868870013,0
-2.917516229742658,2.790915868870013,0
-2.667083006340846,2.679781145153283,0
-2.206297751457133,2.294903792386464,0
-1.4995632416431341,2.8362357804169185,0
-2.8420193913784715,0.9277731692123625,0
-2.8269833449637467,2.632671147682848,0
-2.207717691966135,1.2418602155924654,0
-2.353162021022688,-3.1368861395552186,0
-2.220021229784224,1.5171847782128343,0
-1.6699939565332542,1.7219697928058129,0
0.03612959599108466,-0.8448148799620301,0
-1.6699939565332542,1.7219697928058129,0
-2.319778408551021,2.827086554273265,0
-2.8277947135791837,1.0751660987585303,0
-1.0622663236061625,2.6209519448611958,0
-2.4127378422331396,2.819064489240196,0
-3.0150221374120076,2.438429036880135,0
-2.575474826616892,0.6754851172103153,0
-3.1871525687356415,3.486347324492975,0
-3.355907209417139,0.7876725838384893,0
-2.5264373573764862,3.4862725901664264,0
-3.47975704969756,0.7657681376270904,0
-2.5264373573764862,3.4862725901664264,0
-2.366239864569342,1.6754043685441438,0
-3.013842746787038,1.2638688986855868,0
-2.7816797762466763,0.7313726341627867,0
-1.8091755037466337,1.2737646932552835,0
-3.04212382796545,2.9561561626533996,0
-2.0251557745703135,-1.582255915710609,0
-1.0966005606162346,1.595311823563888,0
-2.523159075570467,3.4685429056774404,0
-2.785431911869346,0.21250922086796703,0
-2.212754768312617,0.6872632866729529,0
-4.248495816441326,3.0851289465963028,0
-2.1809298511990627,2.0031223705990615,0
-2.1809298511990627,2.0031223705990615,0
-2.626522075008229,2.7599160989434908,0
-3.3759633701930847,3.1107961751213473,0
-2.987315678627648,2.7478684870033634,0
-1.6162673409921213,1.3414120777951328,0
-1.8220773048575651,1.317861988840217,0
-2.7418939988296227,1.5463882978579375,0
-3.192858548215583,0.2658211442804358,0
-3.099198012676739,1.3326004395516369,0
-3.099198012676739,1.3326004395516369,0
-3.0441945394811283,1.6063269349379492,0
-3.0441945394811283,1.6063269349379492,0
-2.796714414768414,1.4615678153381122,0
-2.238854464768386,1.3258125581099878,0
-2.796714414768414,1.4615678153381122,0
-2.4865671538300322,2.34323794841405,0
-1.95449702053735,0.16310266194484307,0
-3.965667949007258,2.0707352925504137,0
-0.5083102371088071,0.7278576605857384,0
-3.0521130499682987,0.40660939644273963,0
-1.91949024127591,2.0878265275229486,0
-1.9052990812966444,2.0093888236782242,0
-4.3684170335127055,1.076258760837864,0
-2.7550600046017455,1.8096581568381849,0
-2.5557590068799074,1.977731040861424,0
-2.370736980710023,1.8860350491049223,0
-2.5557590068799074,1.977731040861424,0
-2.370736980710023,1.8860350491049223,0
-2.5557590068799074,1.977731040861424,0
-3.5429519619178738,1.3262161424605523,0
-3.483242030501684,0.5942240842609194,0
-3.850732553927853,0.04960247164804715,0
-2.662053392971508,0.2759210260437972,0
0.03762743898588489,0.02386608436738885,0
-2.1650308509792873,2.449087594057031,0
-2.654288569448764,2.220904842540879,0
-2.796456007147119,2.5601406993632327,0
-1.8013813471707087,0.7901638663809974,0
-1.7173545433225936,1.417798634549423,0
-2.375002338938688,2.2843529751585403,0
-2.1650308509792873,2.449087594057031,0
-2.159059020491998,2.54746536269882,0
-3.211744407785118,0.5567347413572605,0
-3.7787551921295273,0.09058788264092216,0
-3.211744407785118,0.5567347413572605,0
-1.9909304964914802,1.1303007960543534,0
-3.017872622443257,0.4387230683302378,0
-2.249033984062883,1.4619269832992532,0
-2.337358015041268,2.986538033437102,0
-2.299500820439163,1.4909637964260556,0
-3.6436800664894538,2.584573412177054,0
-2.367021694549409,2.704593962464503,0
-2.7171621523635614,1.0455643592224784,0
-2.367021694549409,2.704593962464503,0
-1.3510509033415592,0.23801316262738126,0
-3.020484865573092,0.8370414746389544,0
-2.502112666307876,2.463750454706174,0
-3.020484865573092,0.8370414746389544,0
-2.62925872045643,2.3665045372681193,0
-2.2748998284553767,1.2698816608008667,0
-2.62925872045643,2.3665045372681193,0
-3.3200955913973016,0.8652753238771025,0
-2.120798873603837,1.0003431911697804,0
-1.2129719458394679,1.712695947912271,0
-2.114338941338036,3.4661924896207648,0
-2.0470510057161,0.45621404460203596,0
-1.5570120088955561,1.1177744845122746,0
-3.3637679287467708,0.026314327254781722,0
-1.8384332055238441,2.155998664239383,0
-3.3637679287467708,0.026314327254781722,0
